Destination,Flight Price,Departure,Return Trip,Route from Origin,Route from Destination
Tokyo,€1459,Sat Feb 22nd 2025,Tue Mar 18th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1467,Wed Feb 19th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1468,Wed Feb 19th 2025,Fri Mar 14th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1479,Mon Feb 24th 2025,Mon Mar 17th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1479,Tue Mar 4th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1482,Tue Feb 25th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1482,Mon Feb 24th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1482,Mon Feb 24th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1482,Tue Feb 25th 2025,Fri Mar 14th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1482,Mon Feb 24th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1482,Tue Mar 4th 2025,Mon Mar 17th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1482,Tue Mar 4th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1482,Tue Mar 4th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1482,Tue Mar 4th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1484,Wed Feb 19th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1494,Sat Feb 22nd 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€1498,Tue Feb 25th 2025,Mon Mar 17th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1526.66,Sat Mar 1st 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1528.14,Sat Mar 1st 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1534.26,Sat Mar 1st 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1541.28,Sat Mar 1st 2025,Thu Mar 6th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1563.68,Sat Mar 1st 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1575.46,Sat Mar 1st 2025,Wed Mar 19th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1617.98,Sat Mar 1st 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1617.98,Sat Mar 1st 2025,Tue Mar 18th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1617.98,Sat Mar 1st 2025,Wed Mar 19th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1637,Mon Mar 3rd 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1638,Mon Mar 3rd 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1645,Mon Mar 3rd 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1653,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1653,Sat Mar 1st 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€1654.34,Sat Mar 1st 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€1670.16,Sat Mar 1st 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€1678,Mon Mar 3rd 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1691,Mon Mar 3rd 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1695,Fri Feb 14th 2025,Fri Mar 7th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1695,Fri Feb 14th 2025,Fri Mar 7th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1705,Tue Feb 25th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1705,Mon Feb 24th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1706,Tue Feb 25th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1706,Mon Feb 24th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1706,Tue Mar 4th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1713,Tue Feb 25th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1713,Mon Feb 24th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1713,Tue Mar 4th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1721,Tue Feb 25th 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1721,Mon Feb 24th 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1746,Tue Feb 25th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1746,Mon Feb 24th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1759,Tue Feb 25th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1771,Tue Feb 25th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1771,Mon Feb 24th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1771,Tue Feb 25th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1777,Mon Mar 3rd 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€1778,Mon Mar 3rd 2025,Mon Mar 17th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1778,Mon Mar 3rd 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€1778,Mon Mar 3rd 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1778,Mon Mar 3rd 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1778,Mon Mar 3rd 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€1845,Tue Feb 25th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€1845,Mon Feb 24th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€1864,Tue Feb 25th 2025,Tue Apr 1st 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€1864,Mon Feb 24th 2025,Tue Apr 1st 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€2322,Tue Feb 25th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€2434,Tue Feb 18th 2025,Fri Mar 28th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€2434,Tue Feb 18th 2025,Fri Mar 21st 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€2434,Tue Mar 4th 2025,Fri Mar 28th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€2434,Tue Mar 4th 2025,Fri Mar 21st 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€2434,Tue Feb 18th 2025,Thu Mar 27th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€2434,Tue Mar 4th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€2434,Tue Mar 4th 2025,Thu Mar 27th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€2441,Tue Feb 18th 2025,Thu Mar 20th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€2441,Tue Mar 4th 2025,Thu Mar 20th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€2455,Wed Feb 19th 2025,Thu Mar 20th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€2569,Wed Mar 5th 2025,Wed Apr 2nd 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€2709,Tue Mar 4th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€2715,Wed Mar 5th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€2875,Tue Mar 4th 2025,Wed Apr 2nd 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€2877,Wed Mar 5th 2025,Tue Apr 1st 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€2881,Tue Mar 4th 2025,Tue Apr 1st 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (HND) → Frankfurt (FRA)
Tokyo,€5713,Wed Feb 19th 2025,Tue Apr 1st 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€5713,Wed Feb 19th 2025,Fri Apr 4th 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€5713,Wed Feb 19th 2025,Wed Apr 2nd 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (NRT) → Frankfurt (FRA)
Tokyo,€5713,Wed Feb 19th 2025,Thu Apr 3rd 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (NRT) → Frankfurt (FRA)
Zürich,€95.53,Sun Mar 2nd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN)
Zürich,€95.53,Sun Mar 2nd 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN)
Zürich,€95.53,Thu Feb 6th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN)
Zürich,€95.53,Thu Feb 6th 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN)
Zürich,€95.53,Sat Feb 8th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN)
Zürich,€95.53,Sat Feb 8th 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN)
Zürich,€95.53,Sun Mar 2nd 2025,Thu Mar 20th 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN)
Zürich,€95.53,Thu Feb 6th 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN)
Zürich,€95.53,Sat Feb 8th 2025,Thu Mar 6th 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN)
Zürich,€99.78,Sun Mar 2nd 2025,Sun Mar 16th 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN)
Zürich,€102.96,Fri Feb 21st 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€102.96,Mon Feb 17th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€102.98,Mon Feb 17th 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€102.98,Fri Feb 21st 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€102.98,Mon Mar 3rd 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€102.98,Fri Feb 21st 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€102.98,Mon Feb 17th 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€102.98,Mon Feb 17th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€102.98,Fri Feb 21st 2025,Mon Mar 24th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€102.98,Mon Feb 17th 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€102.98,Fri Feb 21st 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€102.98,Mon Feb 24th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€102.98,Mon Feb 17th 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€102.98,Fri Feb 21st 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€103,Mon Mar 3rd 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€103,Mon Mar 3rd 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€103,Mon Mar 3rd 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€103,Mon Mar 3rd 2025,Mon Mar 24th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€103,Mon Feb 24th 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€103,Mon Feb 24th 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€103,Mon Feb 24th 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€103,Mon Feb 24th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€103,Mon Feb 24th 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€103,Mon Mar 3rd 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€107,Mon Feb 10th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€107.10,Mon Feb 10th 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€107.10,Mon Feb 10th 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€107.10,Mon Feb 10th 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€107.10,Mon Feb 10th 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€107.10,Mon Feb 10th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN)
Zürich,€107.31,Mon Mar 3rd 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€107.51,Wed Feb 12th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€107.51,Sat Feb 15th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€107.76,Mon Mar 3rd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€107.96,Wed Feb 12th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€107.96,Sat Feb 15th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€108.75,Wed Feb 26th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€109,Sun Mar 2nd 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€109.20,Wed Feb 26th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€109.51,Sun Mar 2nd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€110.25,Tue Feb 25th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€110.70,Tue Feb 25th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€111.20,Sat Feb 8th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€111.38,Tue Feb 18th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€111.40,Mon Mar 3rd 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€111.61,Wed Feb 12th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€111.61,Sat Feb 15th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€111.63,Sun Mar 2nd 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€111.63,Mon Feb 10th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€111.65,Sat Feb 8th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€111.84,Tue Feb 18th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€111.92,Sun Feb 16th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€112,Sun Mar 2nd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€112,Mon Feb 10th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€112.37,Sun Feb 16th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€112.66,Sat Mar 1st 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€112.81,Tue Mar 4th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€112.85,Wed Feb 26th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€113.11,Sat Mar 1st 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€113.14,Wed Mar 5th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€113.16,Sun Mar 2nd 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€113.26,Tue Mar 4th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€113.59,Wed Mar 5th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€113.69,Tue Feb 11th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€114.14,Tue Feb 11th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€114.35,Tue Feb 25th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€114.37,Sun Feb 9th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€114.70,Mon Mar 3rd 2025,Mon Mar 24th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€114.82,Sun Feb 9th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€114.91,Wed Feb 12th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€114.91,Sat Feb 15th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€114.93,Mon Feb 17th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€115.30,Sat Feb 8th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€115.38,Mon Feb 17th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€115.48,Tue Feb 18th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€116.14,Wed Feb 26th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€116.31,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€116.45,Sun Mar 2nd 2025,Mon Mar 24th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€116.51,Wed Feb 12th 2025,Thu Mar 6th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€116.51,Sat Feb 15th 2025,Thu Mar 6th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN)
Zürich,€363,Tue Mar 4th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA)
Zürich,€363,Tue Mar 4th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA)
Zürich,€363,Tue Mar 4th 2025,Mon Mar 17th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA)
Zürich,€363,Tue Mar 4th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA)
Zürich,€363,Tue Mar 4th 2025,Mon Mar 24th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA)
Zürich,€363,Sun Mar 2nd 2025,Mon Mar 24th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA)
