Destination,Flight Price,Departure,Return Trip,Route from Origin,Route from Destination,airline
Stockholm,415.26,Wed Feb 26th 2025,Fri Mar 28th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (HHN),SAS
Stockholm,415.26,Wed Feb 26th 2025,Fri Mar 28th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (HHN),KLM
Stockholm,420.0,Wed Mar 5th 2025,Wed Mar 12th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Norwegian
Stockholm,420.0,Wed Mar 5th 2025,Wed Mar 12th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Norwegian
Stockholm,420.0,Wed Mar 5th 2025,Wed Mar 12th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Norwegian
Stockholm,420.0,Wed Mar 5th 2025,Wed Mar 12th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),KLM
Stockholm,496.0,Wed Feb 26th 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Lufthansa
Stockholm,496.0,Wed Feb 26th 2025,Thu Mar 27th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Air France
Stockholm,496.0,Wed Feb 26th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),SAS
Stockholm,496.0,Wed Feb 26th 2025,Wed Mar 26th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),KLM
Stockholm,496.0,Wed Feb 26th 2025,Wed Mar 26th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Lufthansa
Stockholm,496.0,Wed Feb 26th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Norwegian
Stockholm,496.0,Wed Feb 26th 2025,Thu Mar 20th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),SAS
Stockholm,496.0,Wed Feb 26th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Air France
Stockholm,496.0,Wed Feb 26th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Norwegian
Stockholm,549.0,Wed Feb 26th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Lufthansa
Stockholm,549.0,Wed Feb 26th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),SAS
Stockholm,557.0,Wed Feb 26th 2025,Thu Apr 3rd 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),SAS
Stockholm,557.0,Wed Feb 26th 2025,Thu Apr 3rd 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Lufthansa
Stockholm,560.0,Wed Feb 26th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),KLM
Stockholm,560.0,Wed Feb 26th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Norwegian
Stockholm,569.0,Wed Feb 26th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),SAS
Stockholm,569.0,Wed Feb 26th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Air France
Stockholm,569.0,Wed Feb 26th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),Lufthansa
Stockholm,569.0,Wed Feb 26th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Stockholm (ARN),Stockholm (ARN) → Frankfurt (FRA),KLM
Tokyo,1231.0,Wed Feb 19th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Emirates
Tokyo,1231.0,Mon Feb 24th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,1231.0,Tue Mar 4th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,1231.0,Wed Feb 26th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1231.0,Wed Feb 19th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,1344.86,Mon Mar 3rd 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,1347.56,Mon Feb 24th 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1360.76,Mon Mar 3rd 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,1363.46,Mon Feb 24th 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Finnair
Tokyo,1366.52,Mon Mar 3rd 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Finnair
Tokyo,1369.18,Sat Feb 22nd 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Finnair
Tokyo,1375.3,Sat Feb 22nd 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,1386.0,Tue Feb 25th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,1404.72,Sat Feb 22nd 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1459.0,Sat Feb 22nd 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,1459.0,Sat Feb 22nd 2025,Wed Mar 19th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Emirates
Tokyo,1459.0,Sat Feb 22nd 2025,Tue Mar 18th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,1467.0,Wed Feb 19th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,1468.0,Wed Feb 19th 2025,Fri Mar 14th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,1479.0,Mon Feb 24th 2025,Mon Mar 17th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Finnair
Tokyo,1479.0,Tue Mar 4th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,1482.0,Tue Feb 25th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,1482.0,Mon Feb 24th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,1482.0,Mon Feb 24th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Emirates
Tokyo,1482.0,Tue Feb 25th 2025,Fri Mar 14th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,1482.0,Mon Feb 24th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Finnair
Tokyo,1482.0,Tue Mar 4th 2025,Mon Mar 17th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1482.0,Tue Mar 4th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1482.0,Tue Mar 4th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,1482.0,Tue Mar 4th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1484.0,Wed Feb 19th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1494.0,Sat Feb 22nd 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA),Finnair
Tokyo,1498.0,Tue Feb 25th 2025,Mon Mar 17th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,1526.66,Sat Mar 1st 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,1528.14,Sat Mar 1st 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Emirates
Tokyo,1534.26,Sat Mar 1st 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Finnair
Tokyo,1541.28,Sat Mar 1st 2025,Thu Mar 6th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,1563.68,Sat Mar 1st 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Finnair
Tokyo,1575.46,Sat Mar 1st 2025,Wed Mar 19th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,1617.98,Sat Mar 1st 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,1617.98,Sat Mar 1st 2025,Tue Mar 18th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,1617.98,Sat Mar 1st 2025,Wed Mar 19th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Emirates
Tokyo,1637.0,Mon Mar 3rd 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,1638.0,Mon Mar 3rd 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,1645.0,Mon Mar 3rd 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1653.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,1653.0,Sat Mar 1st 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA),Qatar Airways
Tokyo,1654.34,Sat Mar 1st 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA),Lufthansa
Tokyo,1670.16,Sat Mar 1st 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA),Lufthansa
Tokyo,1678.0,Mon Mar 3rd 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1691.0,Mon Mar 3rd 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,1695.0,Fri Feb 14th 2025,Fri Mar 7th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,1695.0,Fri Feb 14th 2025,Fri Mar 7th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,1705.0,Tue Feb 25th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Emirates
Tokyo,1705.0,Mon Feb 24th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1706.0,Tue Feb 25th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1706.0,Mon Feb 24th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,1706.0,Tue Mar 4th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,1713.0,Tue Feb 25th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,1713.0,Mon Feb 24th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,1713.0,Tue Mar 4th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1721.0,Tue Feb 25th 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Finnair
Tokyo,1721.0,Mon Feb 24th 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1746.0,Tue Feb 25th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Emirates
Tokyo,1746.0,Mon Feb 24th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,1759.0,Tue Feb 25th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Emirates
Tokyo,1771.0,Tue Feb 25th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Emirates
Tokyo,1771.0,Mon Feb 24th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Finnair
Tokyo,1771.0,Tue Feb 25th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,1777.0,Mon Mar 3rd 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA),Qatar Airways
Tokyo,1778.0,Mon Mar 3rd 2025,Mon Mar 17th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,1778.0,Mon Mar 3rd 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA),Japan Airlines
Tokyo,1778.0,Mon Mar 3rd 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,1778.0,Mon Mar 3rd 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,1778.0,Mon Mar 3rd 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,1845.0,Tue Feb 25th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA),Lufthansa
Tokyo,1845.0,Mon Feb 24th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA),Lufthansa
Tokyo,1864.0,Tue Feb 25th 2025,Tue Apr 1st 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA),Finnair
Tokyo,1864.0,Mon Feb 24th 2025,Tue Apr 1st 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (HND) → Frankfurt (FRA),ANA
Tokyo,2322.0,Tue Feb 25th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,2434.0,Tue Feb 18th 2025,Fri Mar 28th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,2434.0,Tue Feb 18th 2025,Fri Mar 21st 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Japan Airlines
Tokyo,2434.0,Tue Mar 4th 2025,Fri Mar 28th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,2434.0,Tue Mar 4th 2025,Fri Mar 21st 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,2434.0,Tue Feb 18th 2025,Thu Mar 27th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,2434.0,Tue Mar 4th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,2434.0,Tue Mar 4th 2025,Thu Mar 27th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Emirates
Tokyo,2441.0,Tue Feb 18th 2025,Thu Mar 20th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,2441.0,Tue Mar 4th 2025,Thu Mar 20th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,2455.0,Wed Feb 19th 2025,Thu Mar 20th 2025,Frankfurt (FRA) → Tokyo (NRT),Tokyo (NRT) → Frankfurt (FRA),Emirates
Tokyo,2569.0,Wed Mar 5th 2025,Wed Apr 2nd 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (HND) → Frankfurt (FRA),Emirates
Tokyo,2709.0,Tue Mar 4th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (HND) → Frankfurt (FRA),Emirates
Tokyo,2715.0,Wed Mar 5th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (HND) → Frankfurt (FRA),Qatar Airways
Tokyo,2875.0,Tue Mar 4th 2025,Wed Apr 2nd 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (HND) → Frankfurt (FRA),Finnair
Tokyo,2877.0,Wed Mar 5th 2025,Tue Apr 1st 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (HND) → Frankfurt (FRA),Emirates
Tokyo,2881.0,Tue Mar 4th 2025,Tue Apr 1st 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (HND) → Frankfurt (FRA),ANA
Tokyo,5713.0,Wed Feb 19th 2025,Tue Apr 1st 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (NRT) → Frankfurt (FRA),ANA
Tokyo,5713.0,Wed Feb 19th 2025,Fri Apr 4th 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (NRT) → Frankfurt (FRA),Qatar Airways
Tokyo,5713.0,Wed Feb 19th 2025,Wed Apr 2nd 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (NRT) → Frankfurt (FRA),Lufthansa
Tokyo,5713.0,Wed Feb 19th 2025,Thu Apr 3rd 2025,Frankfurt (FRA) → Tokyo (HND),Tokyo (NRT) → Frankfurt (FRA),Finnair
Zürich,95.53,Sun Mar 2nd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN),SWISS
Zürich,95.53,Sun Mar 2nd 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN),SWISS
Zürich,95.53,Thu Feb 6th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN),Lufthansa
Zürich,95.53,Thu Feb 6th 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN),SWISS
Zürich,95.53,Sat Feb 8th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN),Lufthansa
Zürich,95.53,Sat Feb 8th 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN),SWISS
Zürich,95.53,Sun Mar 2nd 2025,Thu Mar 20th 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN),SWISS
Zürich,95.53,Thu Feb 6th 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN),Eurowings
Zürich,95.53,Sat Feb 8th 2025,Thu Mar 6th 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN),Eurowings
Zürich,99.78,Sun Mar 2nd 2025,Sun Mar 16th 2025,Frankfurt (HHN) → Sofia (SOF),Sofia (SOF) → Frankfurt (HHN),Eurowings
Zürich,102.96,Fri Feb 21st 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Lufthansa
Zürich,102.96,Mon Feb 17th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
Zürich,102.98,Mon Feb 17th 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
Zürich,102.98,Fri Feb 21st 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Lufthansa
Zürich,102.98,Mon Mar 3rd 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Eurowings
Zürich,102.98,Fri Feb 21st 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
Zürich,102.98,Mon Feb 17th 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
Zürich,102.98,Mon Feb 17th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Lufthansa
Zürich,102.98,Fri Feb 21st 2025,Mon Mar 24th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Lufthansa
Zürich,102.98,Mon Feb 17th 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
Zürich,102.98,Fri Feb 21st 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Eurowings
Zürich,102.98,Mon Feb 24th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Eurowings
Zürich,102.98,Mon Feb 17th 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
Zürich,102.98,Fri Feb 21st 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
Zürich,103.0,Mon Mar 3rd 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Lufthansa
Zürich,103.0,Mon Mar 3rd 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
Zürich,103.0,Mon Mar 3rd 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
Zürich,103.0,Mon Mar 3rd 2025,Mon Mar 24th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Eurowings
Zürich,103.0,Mon Feb 24th 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
Zürich,103.0,Mon Feb 24th 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
Zürich,103.0,Mon Feb 24th 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Lufthansa
Zürich,103.0,Mon Feb 24th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
Zürich,103.0,Mon Feb 24th 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Eurowings
Zürich,103.0,Mon Mar 3rd 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
Zürich,107.0,Mon Feb 10th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Eurowings
Zürich,107.1,Mon Feb 10th 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Eurowings
Zürich,107.1,Mon Feb 10th 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Eurowings
Zürich,107.1,Mon Feb 10th 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),SWISS
