room_type,price_per_night,total_price,hotel_UUID,price_UUID
Standard Room,173.11,3289,fba03f56-bc78-42d3-86d8-0257a9220857,ded7a4cd-e5c3-4a15-8ece-25b46503d1f8
Executive Double,511.26,9714,83c8fcee-6290-4320-8893-f495def9a1d9,30ee9bac-c398-45f5-b22a-53b32d437b63
Standard Double Room,200.58,3811,45e78842-fb97-4728-a790-81344cf01e13,89f42b8a-e158-44e2-93a9-5a6310b32c2f
Standard Room,406.95,7732,80b32b98-6f07-4166-8fbe-91b251545482,52329f1f-e7ac-4576-afd9-6ce31f2725cf
Double Room,210.42,3998,f33ec950-360f-405e-9e44-9e951ff53994,2c634c4f-6e88-4006-a081-86745fd4c987
Studio (2 Adults),347.32,6599,58f6569b-6b1f-493d-98dc-91b14e2241f4,e15fdc07-0c01-4f39-8fef-cd984ee17c1a
Compact Double Room,177.16,3366,46cd7021-dc26-46ce-b6a7-e749d0dae0c7,ea70d493-a69a-4696-9401-3774865560aa
Apartment,713.84,13563,41574d24-b8f2-4dcc-a774-9435ab47a195,568dbefb-6061-4d4f-a3c9-cdfd5796ab16
Deluxe - No Window,267.68,5086,8d6df3ac-bc2b-4a19-833f-9d7711f2be87,cfe02741-6f3e-4e86-9fb1-4859727ed101
City Studio,196.63,3736,d1255a3b-fe39-48e1-b7e1-ceb9352595cc,b2acd43b-cf0a-4d0f-86a0-343c9d4e4894
Double Room,168.16,3195,fda2064e-2710-49af-8103-28d2cc24247b,ec914886-47d6-4fde-a057-d95523d8fe2d
Deluxe King / Twin Room,386.26,7339,7acfb50f-8596-4ac7-b583-69651ed2ef47,fa117dac-f398-4bdb-a417-e48854e349c2
Lower Ground Floor Studios,217.47,4132,25f91a85-dbf4-49ac-98af-9e93a1b59c49,c74d9773-2f70-4cc9-9dfb-e397bde8b58d
One-Bedroom Apartment (2nd Floor - E),361.21,6863,2ef0ced0-81ee-4b6a-9caf-296fcdb61d7b,e08a2ce5-d6fd-494d-b935-a7ab1b32cc95
Double Executive Studio,157.84,2999,8e6747fe-15ea-4c07-aa28-27ee26602124,08214951-06ed-4a67-8afc-b6f74ebe9fea
Studio - No Window,241.42,4587,06afc93c-fef4-4ded-89ec-ae581b186713,5fb9bdc7-5a90-4546-a6cb-2f11350440b2
Wilde Studio Windowless,243.26,4622,a65403d0-40e4-4ccd-a378-c4df5b8433fa,305aff45-4845-47e2-827d-3a945299fad4
Superior Double Room,205.16,3898,27091070-d93f-4397-8423-1d254659a70b,8a4a46fc-7f3f-4e0c-9a59-fea6b5a34829
One-Bedroom Apartment with Balcony,97.32,1849,69e430ef-5576-464b-9172-c7112a7d3e51,2477f072-e98e-44cf-ad59-f98299500755
Two-Bedroom Apartment,126.84,2410,d370900a-2470-4ab2-a46c-e810e1422194,86be5927-a428-4c7c-86ab-5282f4c665cf
Holiday Home,130.89,2487,1d6e81f7-eda0-4db1-9413-9a3fd6714c36,c60a4f8f-9001-4430-8988-e5622e246e8a
One-Bedroom Chalet,213.0,4047,2fd15b42-ff3a-48b2-bc0a-50d16629e324,f6f23a36-a8fb-4cc6-8493-9697e246ceda
Apartment - Ground Floor,121.37,2306,41a2b461-d21a-46dc-ac24-bead3dfe988b,42e02255-0a54-463b-81b3-b1f684ddbff8
One-Bedroom Apartment,114.05,2167,ecbc155e-fb29-46a1-b363-e16793b5a3f8,56906ba5-4874-40ca-bcc6-362ceda4ec4f
Apartment,117.0,2223,a80a5c6b-46e7-48ef-bdd5-328e41607416,5fa2ab44-3185-4672-90cc-2c68a4d89d76
One-Bedroom Apartment,153.16,2910,3e29a218-bdf0-48bf-90af-3b3244d7a324,fead197b-c222-42aa-9392-74becbb3de6f
Apartment,210.0,3990,4f6ccdbf-bd81-479d-b3d9-689043d84d1a,f0c5fb55-cfaf-44ea-bf74-c4ff631cfdda
Two-Bedroom Superior Apartment,216.63,4116,63b689e9-ecbf-43e3-9d5f-8202e7684e12,a59024d6-2108-4d3a-8db4-7bbad59056da
Two-Bedroom Apartment,112.37,2135,66d9df98-4199-4fcb-ab41-d6bf254f03d4,0036344e-13e0-46a4-8da0-17a09e3f4757
Apartment with Lake View,556.37,10571,540cfa69-e831-4918-aff6-ab1d78530014,010e3924-6cf8-46d2-b2f6-e9c799051600
Two-Bedroom Superior Apartment,208.84,3968,5da971d3-1398-454f-85be-a29d4f3c5754,43120cd5-8451-46fb-8b29-80d168e49838
Apartment (6 Adults),191.42,3637,97e46dc9-0016-4a3f-a4cd-2f1a2dc030ac,0cc2571e-8928-4a11-9c95-f3221ec11e72
Apartment 2,75.84,1441,a4498ef5-ea09-4169-95bc-099488b370d7,1c710c40-c0af-4cae-b5fe-d71553a90b6c
Three-Bedroom House,257.37,4890,39211536-e0f8-422f-84e6-d50cfe95e0c2,4625ad41-9a29-4255-8870-21fdb17f18e8
Standard Apartment,83.05,1578,490852db-dd66-49a5-a5be-ba5f77d0b71e,ba7d77e4-f864-42e2-9e83-e8fe2ca863b1
Twin Room with Shower,90.0,1710,cece9ee3-c235-43cb-aecc-7f9be8aded28,3845a741-3553-4b7a-8a79-890b9e01551a
Two-Bedroom Apartment,153.58,2918,607b8e3a-2a8c-48c0-a4fc-d2bc622f1f68,85eb6939-83cf-4a75-9c9f-42f6d5ebc8a5
Double Room with Balcony,128.0,2432,e2ad6f0c-5612-486d-93a0-705ba11572bb,8d46d27e-e9b9-422a-9e0f-ea52cc19ed6a
Superior One-Bedroom Apartment with Balcony,170.11,3232,47f8202f-c147-40d0-b2f7-4dfe01b528a0,9220935e-d7fe-4dec-ac9b-093e418d5436
One-Bedroom Apartment,258.95,4920,a42df02a-101f-4776-af07-26a0a679169f,dfa9c771-2c8b-4a36-9fb7-8d87b8bc1dc4
Two-Bedroom Apartment,123.16,2340,51ccc362-ecf7-48e1-8148-b0561fcd90f9,3e8ead05-4f7b-4b15-9513-4f080b66002d
One-Bedroom Apartment,95.89,1822,61040ff0-2dac-45b2-a32f-3c239b214f46,1a2d7e47-a7af-4a03-ab07-3afa4d94fcc6
Loft,206.95,3932,658e1dff-59d6-41ce-b445-53ca6014023b,6f5b1e42-878d-4b60-86ef-1ac755864a42
Apartment with Mountain View,155.68,2958,cf4f0d0c-c123-4319-8de7-4677ee25d974,b5450093-c042-4416-bb01-6e1bb0c53013
Two-Bedroom Apartment,118.42,2250,2fb501dd-f0de-4647-829b-988fd318d3ad,44dc55d4-fa43-4a0e-8020-ece3629b1351
Double Room with Lake View,315.21,5989,22b2b61b-d98e-4f9b-b9c0-af487199688a,76a544e1-a0b6-4741-9e28-1d8a3c19df15
Standard Double Room,186.0,3534,6de3a4b3-80d9-4ae9-bf54-f4ff1bc22f34,d49c3606-e47a-419c-93ba-1fd193113646
Double Room with Balcony,121.0,2299,578f9961-8b61-4bb9-807f-5c1deef5a11f,e95881bf-ed32-4018-ad21-e980c9956f36
Large Two-Bedroom Apartment,124.68,2369,7bddad98-ae85-4df6-af65-9051a9f316c8,f011dcb7-2afb-46a7-95f3-a4d41a28731c
Standard Double Room,158.16,3005,ad3ffe01-5644-47f5-8031-51ced00daa50,471f9d73-4932-4647-8826-f3f0f163c047
Double Room with Balcony,98.53,1872,6e0f4453-9cb8-4629-873e-80834420243b,ba0558eb-71f3-42ed-96fb-b51d940f7a62
Apartment - Ground Floor,126.53,2404,2c458af7-9b71-44f5-a480-ddd21bed8d7b,8b69f08e-ce0a-45ae-98ac-b9981bb474bd
Two-Bedroom Chalet,170.21,3234,f194ea57-223e-4706-921e-3d5a7018b6c8,89c872ef-85fc-4023-aced-7ed3232c6ff3
Two-Bedroom Apartment,119.0,2261,eb062a2e-fe7f-4bab-aba2-2a9387dddf4c,d8ab57cb-1b99-4e2a-87fa-df55eabbca9d
Apartment,108.63,2064,226c035c-1957-4e27-a53f-7f3e8764e8c3,554565df-06f1-4188-9b24-fc898bec3ffd
Double Room with Balcony,117.53,2233,38f86de2-b6db-4a3a-bc6e-ba5a09937b2f,9c867e6d-afb2-4fe4-9f9d-b571f5db4239
Two-Bedroom Apartment,132.68,2521,336b1279-b0c8-4eaf-a5e7-518db53e3fb4,f9a7d57b-15e8-492b-ab26-967c4acafbad
Double Room with Balcony,320.89,6097,98cbce89-735d-427b-ac8b-d4fd6a940ed8,7d531609-9b87-496e-bd43-a1a5e989f270
Loft,164.05,3117,da9b1b05-5983-4755-9567-0747e8e03654,4b705203-7529-42cb-a56b-616aa1499a94
Apartment with Mountain View,87.0,1653,94310aa2-219a-440e-a85c-b3de386a915b,0db50384-ea7a-46f6-b074-53953ac3a4d1
Comfort Double Room with Balcony,116.0,2204,5cd72290-6d83-4862-af32-edd6e49471ca,c334a738-edfa-4fdc-8ac5-9bec949d8643
One-Bedroom Apartment with Balcony,96.95,1842,f6ecce03-4ed3-4033-be86-8dbb3350e11e,faa88a50-e7ef-44e1-8692-754a5cb9e449
Double Room with Terrace,113.0,2147,7e1f81f9-bb63-4d30-a412-a20495fbf936,18f2abc9-f02b-480f-9f49-a6ea541659a3
Superior Chalet,306.0,5814,ec742070-f885-4d95-b9a6-224892a486b0,4a895f9e-298f-4e2d-90ff-934b7075bea1
Apartment,106.11,2016,0bdd5831-dc72-4ae1-95d3-784d82bd105b,f61eeaa5-b4ee-4471-9af0-89ff106142a1
Family Room,387.89,7370,2df5e348-fc60-4852-a02d-a63e1e1394ca,c7940e19-427a-4537-ba54-44c2847b101d
Apartment with Mountain View,169.0,3211,67514483-a8d6-4b0b-aba6-d5f5cd1ffa10,61e99bc7-302d-438b-ac12-9e04223ee92e
One-Bedroom Apartment with Terrace,135.68,2578,2f40e906-885b-45d3-b0d6-d2a31021b4d1,d4aa3557-f38e-4a69-a874-b9ca42eedc67
Apartment with Terrace,119.0,2261,44b7cae3-e6b9-42a2-8c0b-82762fcb75c9,637c7983-ce9e-4e53-b526-752794358899
Two-Bedroom Apartment,191.58,3640,33d91131-ff52-4cee-ad41-f4b6380adeba,f6b4b155-e059-4371-ab9c-3197e665b422
One-Bedroom Apartment,185.42,3523,4ec4d67d-31e6-4afe-b8d5-de4d51e9d5c9,b027838c-2123-4036-ab0c-4ef218af0136
Two-Bedroom Apartment with Balcony,150.16,2853,b0b3d35a-3692-4b03-811d-429e1f8934a2,e0262b3e-89e2-4bd4-9df1-21ad4b39534e
Apartment,139.32,2647,98ce88c5-6b10-45aa-81b0-fc637140ded9,285e9148-903a-47f4-8d42-068e4106840d
One-Bedroom Apartment,111.11,2111,fcef2a5b-acf1-47ef-a18c-0f3b65f63aac,96f169ce-ee2f-4a8a-a97a-badd44d86807
Two-Bedroom Apartment,352.16,6691,66b5c84a-b0a4-4342-a7cd-450632fdc560,223fa3ee-6962-4127-a569-2a7bf5e69b35
Apartment,129.16,2454,b1ebcb70-4a0d-4fd3-a34d-1cecc4ca542a,44fb01bd-1b2f-4277-83d4-3bae4917fe97
Two-Bedroom Apartment with Balcony,114.11,2168,4ab846aa-9ab7-44dd-9fa3-da90887e0aa8,59c60ba7-3ea7-4829-886e-1f4d69cfec13
One-Bedroom Apartment,178.84,3398,9d10bf67-7b0a-48e0-858e-d864ddcfce67,d1c7dd24-944d-4859-a3cb-e8af514d6a52
Double Room with Lake View,392.47,7457,c3d22d7f-1afc-4388-9abe-562e84cdbd13,a29aeb93-b4c3-4768-a03d-6c8d1e3c4694
Apartment with Terrace,91.32,1735,8b95f275-d137-4403-8110-b3a8ee1b09f1,7e69b91a-715e-4192-aed2-d0047a234b4e
Two-Bedroom Apartment,76.95,1462,cc3de42b-6049-4144-a896-b2aa46b24c33,dcbb0ca2-ad74-4e1b-bafc-36da727534de
Apartment,152.42,2896,76bf3f94-3f9a-48b1-9b42-5969de909c13,4c081323-b812-422d-ba45-635b03c91e7d
Apartment,186.0,3534,ef18fa75-3974-42f1-9e9e-3132c0cf1b8f,6f3d7fb3-8ff2-4419-ad96-d5ca1567eec3
Apartment with Mountain View,167.89,3190,2214efba-bc48-4399-9258-989d85fb708c,2a022f1a-d631-4d06-8a14-bfa62e91bc54
Studio,21.58,410,51f12bc5-2614-4ed1-b2f9-6c8881176555,a1880af9-cf97-4c49-a310-856e06ef6276
"Deluxe Guest room, 1 King",191.42,3637,bd90d5b0-81a0-43ef-96fe-304cff6aeae0,8e7962ef-d5dd-4cd2-82cf-ea9b36eb2165
Superior Double or Twin Room,57.58,1094,8b450a45-e024-430f-8262-ea663141bf34,3cebf1f5-6e62-47a8-8487-5e02ed4d109d
Premier Twin Room,131.11,2491,9769766c-01ed-46b4-a1fc-7b2c5076deb8,feb92ab1-0dca-4a1d-a608-19fbfb2f73a3
Studio Executive,69.84,1327,163c4623-4050-429e-91da-3501cd99ef80,58a272b5-a597-40ea-9ad1-a2d23a17272c
Studio Deluxe,152.05,2889,95491fb5-fd82-4788-981a-7bc76ff5c3bd,737859ce-e061-4cd2-9aed-2bf598e6a187
Studio King,85.63,1627,a98fe56d-c75f-4c80-84a9-13c1f987d4bb,d65d2169-86ed-4faa-afba-cc9ca8d701ed
Studio,59.21,1125,2bfc7480-e873-43ba-8f94-948871369b38,3753cc2f-f87f-43e4-974c-0579620ac99b
Studio Executive,64.74,1230,c9635dca-57d3-48ba-9691-0407791547e3,e67e87e7-1500-46a7-8be3-a00ee573d8e4
Deluxe King Room,234.74,4460,89ea104d-0088-4cc2-be18-c7c191e77131,f4ad15f5-3975-42ff-bddb-5c64e8211732
Superior Twin Room,100.89,1917,e7825491-bcb7-4023-8af6-afd2f76f1858,4ee8223a-1e1d-4e3f-86d2-a0da35735af1
Grand Superior (Ruby Wing),80.89,1537,cf0547e3-b8d5-4050-9c0f-aafff5dea44d,242bee0c-a851-41dd-a569-7c0acc8d767b
Deluxe King Room,152.0,2888,0297b74a-7aba-4eb3-bbce-ea7c5746fdca,d06a6204-60d6-4edc-ae45-935eff04e1ea
One-Bedroom Apartment,136.68,2597,37e38c7b-bfeb-4e97-9d7f-9b03ab6e22cf,990c847b-2149-47a0-bf56-3dcf9817d348
Junior Suite King,145.32,2761,4f7d5b5f-5bf7-4e91-8963-81ea00e85d9d,a394a07b-679b-45f0-83cb-4a4ede70742e
Superior Double Room,93.16,1770,d42db6c3-8319-4a1c-ab20-d90dcf5681cd,a23cc8c6-b537-4e02-a098-9afb33577a0c
Studio Executive,63.84,1213,01e14f7d-f48f-4764-9673-90863d286cdd,0863676c-c4a1-4cc9-988b-1dc2e0dd6a11
Horizon City View,191.0,3629,91eb628f-a211-472a-bdc8-ce6608858016,589a0a92-e7dc-43ef-b42b-47a40ef0c2d7
Deluxe Twin Room,64.68,1229,e84ff1f5-0877-406c-a2a7-b1d9103ce5a9,d904578e-85f5-45ea-a693-a792d40cd0e2
Deluxe King Room,148.63,2824,9ae9a057-6c23-4aee-90f6-9273980db932,2515d171-6285-4147-a6ce-2294f99fcd4f
Grand Deluxe Room Twin with City View,171.68,3262,d170d1c8-3d46-4f70-8e4b-99563a6df8a8,6ba2ec5d-185e-4948-8c7c-e5b45d65160f
Junior Suite,91.53,1739,96d81598-77a2-47ec-bac1-3eb39e021840,ecff06d6-bedc-4f0b-957f-f828ae67c08e
Standard Queen Room,62.58,1189,333b7b83-a548-4a99-a68c-80afd42c473b,65db537f-85fc-4ec1-9c77-f76e1f6a9192
Deluxe Double or Twin Room,160.74,3054,d9386151-cced-41be-b964-5133a6910ed4,844ec7a8-3846-4269-82a4-284f8979e87f
Superior King Room,103.58,1968,59bda036-094e-444a-9ddb-5965cd3cd9c1,9eb7d647-81eb-4317-96fb-dca747f8f4a2
Deluxe King room - Jasmine,200.68,3813,16298c16-8544-4a5e-a9ca-03dc80ea4266,76c8ca74-c149-4e10-bd70-e28814040e95
Premium Twin Room with City View - Non-Smoking,122.63,2330,ed5a76aa-cc52-46f9-9d15-fcf8f7fc2c05,c2b5fc8b-7619-49da-b079-2085abb56b2f
Deluxe City View Twin Room,70.63,1342,cee7b438-5c54-4cf5-aa31-87883bd6cc7b,6a81c0b7-7574-4a6d-9277-5ebf2807cdbc
Deluxe King,138.63,2634,bd9e3b3c-5b2f-4bcb-820c-9fe701ef6d7d,e5a51b51-ae74-4185-a8f0-719278b7f040
Superior Room,81.05,1540,493f47d9-70d9-4fb9-9d2b-140e013107a6,df33eaa8-4c5c-4eea-94d8-b35fffe935cb
Deluxe Twin Room,99.68,1894,b8ec1248-a230-4c8d-b963-1834dd66ba68,f78d032b-748c-4645-8ecf-a72bd4281cd4
One-Bedroom Suite,82.0,1558,1c4169b0-8860-4f98-9965-32678be2995c,43e10fd8-4c78-45a6-b054-75b3b476ce40
Superior Studio,125.37,2382,b6dbf4c7-7c00-46c8-b1c7-3a7e157f1bf5,9a4fde28-3354-4196-b36e-84ed9bb5b2aa
Deluxe Room,102.53,1948,35cc0409-79c3-4e72-9662-7ad79e906c52,41992a91-e0f2-4543-a665-f8db337a49da
Deluxe King Room,68.58,1303,a3316e6d-05f6-4754-a9f1-569d9efa76a2,10eb054e-67d6-4fe9-b8d0-f71b735d3d0c
Superior King Room,121.42,2307,e9ce03e2-f126-4725-bff2-e4b17c5bdad9,f617f819-bba9-4c35-bc0a-8c882fce77cc
One Bedroom Superior,99.53,1891,f043f970-f135-442c-a5eb-66225ebbdcdd,9ebc6cc7-156a-434e-8a04-bd94186c20f8
Bronze King,116.68,2217,6517d67f-b296-4ac8-acfd-7bbd894114b4,d0ce0402-31a8-47ff-95d6-e33d6cd4f926
Studio Superior King Room,96.47,1833,7c9cf369-cc4f-4eee-b568-cc2bb381e043,1782f1b2-5dbb-49bb-af01-c610729e3195
The Stripe Yang,71.53,1359,1d3d5808-caba-47d0-a801-39415d9302ba,308cb171-3a4d-4489-8020-93583234c5e1
Superior Room,33.58,638,19ef0637-a42d-48fa-8394-97d43e341da1,45adbdaa-bf29-4986-8fd9-4742be5d7df9
Deluxe Suite,106.68,2027,bdbfa898-d167-40d2-a7a4-99b06692b012,8bbc4df4-7035-4ab5-9937-16c8cb263c24
Superior Double Room,81.37,1546,27c94002-3b61-4582-a62c-1a010be52a27,3da910cd-0bf4-4a4b-b5f9-e6d775177f76
Studio Executive Double,48.32,918,a92a796c-6238-4b6a-8079-9460148b5b56,3d3d130c-f48e-4da7-a85e-41a60780800a
Premier Twin Room,109.63,2083,e9663dd3-67df-434b-b7c6-577ecbcb220b,0bdc4e62-9b10-42f7-aac6-7fa0b739073b
Deluxe King Room,127.0,2413,20d7387c-8f49-43ba-8c04-d104117e582c,cee5d71d-9b9b-4c89-9e89-fccb098ee025
Standard King Room,123.58,2348,4a66f414-bd46-47cd-a6c0-4c68bd08dbd1,88d2301c-dc50-4f80-bd40-59aff0426c18
Studio King Room,119.37,2268,e1e95668-c249-4350-9e36-f5aac0bed0f0,02498538-28d6-4540-9e01-4926954309c9
Deluxe Double Room,97.84,1859,91da5cb1-7c93-4d5a-9f8c-3614ba8940b0,3d518494-5613-40e7-9c2b-1d23d16fa489
Superior Triple Room,160.11,3042,bbc17ca1-33a2-4215-a3ff-c960de27c07d,b908c006-6c55-48d0-98c3-b5579d3d214b
Essential Twin Room,248.11,4714,80386d1b-1f57-4949-8b45-827f04ac32a0,baff9ef2-d732-4d8b-aed7-d44e5036abe0
Large Double Room,239.89,4558,0cf9bbf2-4134-4c9b-b309-8d236701ad7d,7849457b-91e0-4840-bf33-2af0661f341f
Queen Room,201.68,3832,e3688286-665a-408c-80e8-1b1506172c79,32d39368-1adb-40a6-8428-b8da303fb942
Cozy Room,251.58,4780,5145b1e7-ffaf-48a5-9995-9b299e8f56ba,03ff790b-c1cb-4f6f-b022-76fabca5508a
King Room,218.68,4155,6e915e48-0cc3-4621-8836-6d3a52eae14a,6ffc6797-664c-4cf7-8f20-5d929efa1012
Studio,129.79,2466,db526729-56bd-4706-b734-f21343ac5931,00a2db5c-461d-424d-b81f-960b595ed974
Small Budget Double Room,234.37,4453,be8d9b00-fe1f-4a05-bc9f-321cacfb5656,ccf02d17-7e55-4e8a-92cd-580bab66f8f2
Standard Double Room,126.05,2395,6a183e22-9dcb-44fe-bd0a-d9fb85d38cef,8c214ab8-2112-45ed-86c7-6ab43e3a67aa
Twin Room,371.63,7061,60b1b196-16c2-447f-8d1c-8a11c08d34dc,4b8f4365-0e89-464d-84f0-71f9f6ef6e62
Apartment,184.47,3505,ace28994-979f-4c04-a024-92c1d3a82775,ac43d4ff-acc8-4fca-80e8-9648a929c49a
Standard Double Room,228.26,4337,31846c58-7d1b-41b6-9ac1-4cb588be0834,fddd8d61-8ba9-4c91-8f86-3733c5c1ba02
Apartment with Balcony,133.21,2531,f44d65cb-e4e3-4393-877d-d8cbd08f412f,13d1f948-46c6-4779-ad8a-7b9485786b32
Standard Double Room with Shared Bathroom,162.53,3088,3139ab2a-5838-44c2-afc9-733d65346805,25ec7731-dc65-46e2-b792-e6d8ca059690
Standard Room,208.11,3954,efecccf6-54c3-4907-aa47-d9a864045b45,c287003f-fb0a-4599-b26c-3990f2b16a6c
Studio,218.21,4146,985d0f9d-f8e2-41bd-8bc5-14487d8b2711,a144ccbe-61cc-4c55-bf10-88b827139b8c
Apartment with Balcony,257.53,4893,8ee371aa-3882-4cca-8d5f-49f03fd34349,df4ada10-b321-4b87-a522-560fea8b388b
Urban Design Room,130.63,2482,670e95be-e0d3-4fe4-ad7e-24ff987b6a02,3790c38b-2152-4ed1-ac1d-3321b1dbaaf0
Double or Twin Room,174.63,3318,7998c227-bbee-4fe4-ba9b-304208eb615f,9106287b-c2e9-4228-adb1-dd1ac8e1f5aa
Privilege Double Room with Sofa Bed,189.63,3603,40a514c7-0906-4d60-ae3c-e3ee2718070a,451c062c-e795-494c-b690-c8c43a411496
Junior One-Bedroom Apartment,153.79,2922,67ab31bb-2222-4560-bb3b-e2477133d97a,fee936aa-eb9d-4579-a507-13b9528784f7
Comfort Double Room,160.05,3041,2e6b416b-4bc1-4793-bf8b-3653436319b8,52c1b327-9db6-4659-a88e-e3161f174ef8
Senior One-Bedroom Apartment,222.32,4224,07201b62-1b4b-40ed-82b1-df18a38e10ea,23cb4048-f98a-4c70-a297-7265a514e997
Superior Queen Room,281.68,5352,1443fd81-6172-4636-b9ab-1a28a0bf4718,2008596c-2fe3-498b-af74-5a5c9c93f775
Junior One-Bedroom Apartment,159.84,3037,310bfa23-5fb8-463c-9bba-f7d7083aa852,509f2e5b-cfbb-4186-9f19-27ac349faf53
Design,289.84,5507,467342ad-ce54-4e9a-9894-ddcf8f75b3cd,3cb41986-dec9-4e79-b148-ba69b733405d
Studio with Balcony,137.74,2617,8144a825-4d38-476a-9143-5db31f88c3ea,29f25474-649c-4c83-9f94-fbd1f7f24196
"Junior 2 Bedroom Apartment, Building 2-6",213.11,4049,aeee5ba4-f069-4e19-baac-51110f2a7b09,85d389e5-5f88-4722-946f-3dc37c52a13d
Smart Room,261.05,4960,967c011b-422e-4564-80ef-959ee119027b,b29002f1-a790-4230-8e0d-cf39d858c4c8
Double Room,382.42,7266,9c2076c0-c06b-4457-a9c6-18798c29c68b,9e9a648a-3016-4557-a4b1-e8b8735316f7
Club Twin Room with Lake View and M Club Lounge access,508.16,9655,c351ccd1-3fcd-4715-bb3e-7bbebbcdd22e,fa69d18c-f89f-40f6-b98c-b8e486d2b5d3
Double Room Plus,239.74,4555,d61fb9b7-1428-4b5f-b8a9-879226596df2,e0d2aaf3-2de3-4193-828f-eb1f00595670
Comfort Double Room,262.79,4993,ae4a3316-310d-4609-8973-cfb58fef9a1e,1cd4bf6c-3634-4cc9-b623-1f93e00b0f69
Business Double Room (55 in bed width),140.58,2671,524eee89-e63e-44a8-b04c-547727c9ab83,b0263980-a0be-4ed9-8299-04f904c142fd
Superior | East Wing,335.68,6378,1dc4ad67-6083-4c50-b269-6ae8c8e7f653,33b61ec1-aca4-43cd-b2aa-ec5b8e1906c3
Small Double Room,275.16,5228,5a4de8e7-10c8-4cd3-9e95-0f2f562b9e5b,faebb828-fcb8-4cbd-a828-8513dabb356b
Double Room,156.58,2975,3055b123-500b-4ab0-a0b8-28de3b8a9f08,78215d7c-633c-4081-86f6-c2ffab2b8dd2
Locke Room with Balcony,179.63,3413,3106d9c0-d16c-4818-a4c1-c689a89f715f,29810f51-69e1-4b4d-8fcd-84329a0e499a
Twin Room - Street Side,229.58,4362,49b20fbe-ee57-478e-ad79-d8e0238181cf,f0f9ee90-2a57-46c5-ac53-7490f0b4b8a2
Standard Queen Room,276.84,5260,f11494f5-a824-4dfc-875d-206364bb7f3c,1f1f71e0-9250-4d4a-8b02-1c44bf3566c5
Standard Double Room,151.21,2873,65aafd44-7c5c-410e-b549-eb842eac57e0,bf83099a-dfa6-42b6-89c8-96d20c944451
Standard Double Room,210.74,4004,86b483de-a6bf-4627-9b08-8c0a4bd19656,310a20d9-0f9c-4912-84e3-9fdaf3daad1d
Large One-Bedroom Apartment with Terrace,223.32,4243,799d9c43-0ee1-45a3-b0ea-2eae0ba86f2c,659a9558-ccdb-4a9a-b591-6a939a17390d
Comfort Double Room,357.0,6783,52ca3367-f84a-47c5-ae57-57f0afea0950,a847bbb0-1bb1-49c6-85d1-77391a8ed5ea
Double Room,228.16,4335,0c47f8d9-42ef-4a40-a695-079914b8fc09,b4c396ac-c7e5-447d-8b34-038e04a22c27
Double Room with Private Bathroom,138.26,2627,1fbd82a3-a81b-4443-b50a-df2ca3fd7fcc,389199f2-a4ae-4b19-9c14-60c9499507e7
Deluxe Double Room,302.11,5740,138672ad-cf48-4785-8f10-5f73d9946c8a,a33c2103-59a2-4432-9ff4-c2df8b6cfa30
Double Room,299.58,5692,04de76aa-fe5b-4723-844b-aa44d836a431,21bd13dc-606a-4fe0-afd2-82038c41b887
Junior Studio Apartment,148.63,2824,691fb35f-6788-4b9b-8e98-f883c6005a71,6d2ed267-c116-440b-881f-4f4dfd0b0541
One-Bedroom Apartment,186.89,3551,884d19b7-3ccb-4a7f-aea5-611a504f9009,6697beff-589e-4cb3-810c-8723df7254bd
Mini One-Bedroom Apartment,150.58,2861,09e603d1-8818-4c14-90dd-affbb5439b9a,e994c8ac-15ca-41e3-9f1c-15934c167feb
Double Room Mini,196.63,3736,8cf0afd5-fb43-49b7-8d74-12f9a9c8d68f,fc274112-0c26-461a-81d1-5765d7affa5b
Comfort Double Room,286.95,5452,59245e85-613a-4778-b7f7-6a49761c0c02,97b6d335-dd57-4935-af5f-b972c1b64e57
Standard Studio,154.0,2926,7fedf879-8261-4107-8989-e3e07c2c909a,d0538f8e-f107-4b77-a534-3898e4756d68
Standard Apartment,154.21,2930,11db5229-22bf-4a63-9faf-e47e4e3938ca,f9d67795-3525-467a-a9ce-deb1fda7db2a
Cozy Double Room,415.32,7891,974a2db2-7989-4d5b-b8be-1a326b4c82bf,a34e12ca-c6e8-4156-be45-63363b3c6c2b
Sheraton Double Room,266.26,5059,e11a7a47-5c4d-48b7-8137-9f048b7dfb76,619b3e50-e56f-4a9b-a085-dd2c2c2f25f4
Studio Apartment,154.21,2930,7136d907-c3f9-4423-83eb-a549b2c40635,b18931eb-b265-44cb-aec6-4057fe48199f
Superior Single Room,444.16,8439,dcfe5880-587b-473c-9571-67f7ddc733e8,14a8813c-e262-4c25-aa96-c3c56871a0d7
Eden Suite,4367.16,82976,010462f5-1b3a-4993-9fae-eff31866c6f9,5353634a-142b-4dd0-921b-61523d5db25a
Comfort Double Room,328.53,6242,7edb5d30-1cf4-4183-a075-b54685b5de59,9f0ae869-659f-4d19-a45a-d15d6ee5ed0d
One-Bedroom Apartment with Balcony,233.95,4445,b1145e57-8723-48ce-981d-23722bb5729f,feb795f6-c660-41b6-bf3a-d07eb96f759f
Premium One-Bedroom Apartment,257.84,4899,1d4360b3-8139-4eae-8895-240eaab8516e,5804d362-41b7-4892-aa4d-8960647b7e56
